test	location	operator	alfa	nodeType	precision	station	class	measureType	orig_analyzedSamples	orig_discardedSamples	orig_lowerLimit	orig_maxSamples	orig_meanValue	orig_successful	orig_upperLimit	mut_analyzedSamples	mut_discardedSamples	mut_lowerLimit	mut_maxSamples	mut_meanValue	mut_successful	mut_upperLimit	timeoutMut
class1-0.2-half	Disk 3	ChangeNumberServers	0.01		0.03		Class1	System Response Time	56320.0	845	1.1886092636348302	500000	1.206125466876239	true	1.2236416701176476	56320.0	845	1.193521344085254	500000	1.2092964850331263	true	1.2250716259809986	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Web Server 1		Utilization	81920.0	220	0.017809886364259116	500000	0.018123587883913068	true	0.01843728940356702	81920.0	0	0.017796791965494607	500000	0.01812065583717228	true	0.01844451970884995	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class0	Utilization	61440.0	1905	0.015254424714591415	500000	0.015597290103819241	true	0.015940155493047066	61440.0	50	0.015196316782928761	500000	0.015567405353520256	true	0.01593849392411175	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class1	Utilization	71680.0	530	0.002426936438270119	500000	0.002493187999385794	true	0.002559439560501469	40960.0	270	0.0024507095054483877	500000	0.0025203174203524783	true	0.002589925335256569	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Web Server 2		Utilization	40960.0	10	0.017682254965120246	500000	0.018113534685342526	true	0.018544814405564807	61440.0	10	0.017804065675689967	500000	0.018181015351212717	true	0.018557965026735467	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class0	Utilization	81920.0	10	0.015233625223728169	500000	0.01557453852125029	true	0.01591545181877241	81920.0	20	0.015232885036494526	500000	0.01557315683175309	true	0.015913428627011655	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class1	Utilization	61440.0	0	0.0024519573778758593	500000	0.0025238748826518047	true	0.00259579238742775	81920.0	10	0.0024816508325969425	500000	0.002528856808029262	true	0.0025760627834615813	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 1		Utilization	61440.0	235	0.007325001638722953	500000	0.007501814488325525	true	0.0076786273379280965	61440.0	235	0.007324974989903446	500000	0.007501880344068216	true	0.007678785698232985	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 1	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 1	Class1	Utilization	61440.0	235	0.007325001638722953	500000	0.007501814488325525	true	0.0076786273379280965	61440.0	235	0.007324974989903446	500000	0.007501880344068216	true	0.007678785698232985	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 2		Utilization	51200.0	455	0.0073463852245846195	500000	0.007535243704458633	true	0.007724102184332647	51200.0	455	0.007346307409785263	500000	0.007535137597521711	true	0.007723967785258159	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 2	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 2	Class1	Utilization	51200.0	455	0.0073463852245846195	500000	0.007535243704458633	true	0.007724102184332647	51200.0	455	0.007346307409785263	500000	0.007535137597521711	true	0.007723967785258159	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 3		Utilization	51200.0	190	0.00731178515940379	500000	0.0074905678708496485	true	0.007669350582295507	51200.0	190	0.014623599488320581	500000	0.014981191503776987	true	0.015338783519233392	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 3	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 3	Class1	Utilization	51200.0	190	0.00731178515940379	500000	0.0074905678708496485	true	0.007669350582295507	51200.0	190	0.014623599488320581	500000	0.014981191503776987	true	0.015338783519233392	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01		0.03			System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01		0.03		Class0	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01		0.03		Class1	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Web Server 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Web Server 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 3		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 3	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Disk 3	ChangeNumberServers	0.01	station	0.03	Disk 3	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01		0.03			System Response Time	21760.0	17080	1.048581524247929	500000	1.072238644850512	true	1.0958957654530948	21760.0	17080	1.048581524247929	500000	1.072238644850512	true	1.0958957654530948	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01		0.03		Class0	System Response Time	64000.0	3945	0.9822043402978261	500000	0.9978382650376861	true	1.0134721897775463	64000.0	3945	0.9822043402978261	500000	0.9978382650376861	true	1.0134721897775463	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01		0.03		Class1	System Response Time	61440.0	0	1.1868632168445252	500000	1.203958489618443	true	1.2210537623923607	61440.0	0	1.1868632168445252	500000	1.203958489618443	true	1.2210537623923607	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1		Utilization	40960.0	60	0.020073149209694087	500000	0.02050821828767565	true	0.02094328736565721	40960.0	60	0.022303499121882314	500000	0.02278690920852849	true	0.023270319295174667	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1	Class0	Utilization	40960.0	55	0.01491633629441487	500000	0.015355014585203169	true	0.01579369287599147	40960.0	55	0.016573706993794287	500000	0.017061127316892417	true	0.017548547639990548	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1	Class1	Utilization	61440.0	200	0.0048351981614253685	500000	0.004971614927868091	true	0.005108031694310813	61440.0	200	0.0053724424015837305	500000	0.005524016586520099	true	0.005675590771456467	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2		Utilization	61440.0	450	0.019824211424940858	500000	0.02027971644158506	true	0.02073522145822926	61440.0	450	0.019824211424940858	500000	0.02027971644158506	true	0.02073522145822926	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2	Class0	Utilization	51200.0	350	0.015003842630117819	500000	0.015391692112553425	true	0.01577954159498903	51200.0	350	0.015003842630117819	500000	0.015391692112553425	true	0.01577954159498903	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2	Class1	Utilization	81920.0	0	0.004891701333127338	500000	0.005019511972509899	true	0.00514732261189246	81920.0	0	0.004891701333127338	500000	0.005019511972509899	true	0.00514732261189246	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1		Utilization	81920.0	300	0.01460589969769358	500000	0.01487628008574215	true	0.01514666047379072	81920.0	300	0.01460589969769358	500000	0.01487628008574215	true	0.01514666047379072	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1	Class1	Utilization	81920.0	300	0.01460589969769358	500000	0.01487628008574215	true	0.01514666047379072	81920.0	300	0.01460589969769358	500000	0.01487628008574215	true	0.01514666047379072	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2		Utilization	30720.0	415	0.014670024824047567	500000	0.014985992406326788	true	0.01530195998860601	30720.0	415	0.014670024824047567	500000	0.014985992406326788	true	0.01530195998860601	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2	Class1	Utilization	30720.0	415	0.014670024824047567	500000	0.014985992406326788	true	0.01530195998860601	30720.0	415	0.014670024824047567	500000	0.014985992406326788	true	0.01530195998860601	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 3		Utilization	51200.0	395	0.014721506771841468	500000	0.015125639648975389	true	0.01552977252610931	51200.0	395	0.014721506771841468	500000	0.015125639648975389	true	0.01552977252610931	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 3	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 3	Class1	Utilization	51200.0	395	0.014721506771841468	500000	0.015125639648975389	true	0.01552977252610931	51200.0	395	0.014721506771841468	500000	0.015125639648975389	true	0.01552977252610931	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01		0.03			System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01		0.03		Class0	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01		0.03		Class1	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 3		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 3	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 3	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01		0.03			System Response Time	51200.0	355	1.0929726663436978	500000	1.113436126574436	true	1.133899586805174	51200.0	355	1.0929726663436978	500000	1.113436126574436	true	1.133899586805174	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01		0.03		Class0	System Response Time	40960.0	805	0.9686189412693684	500000	0.9905884148661969	true	1.0125578884630253	40960.0	805	0.9686189412693684	500000	0.9905884148661969	true	1.0125578884630253	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01		0.03		Class1	System Response Time	35840.0	515	1.183917493738837	500000	1.2043554899614421	true	1.2247934861840473	35840.0	515	1.183917493738837	500000	1.2043554899614421	true	1.2247934861840473	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1		Utilization	61440.0	0	0.02502587701691937	500000	0.02555326761087682	true	0.026080658204834267	61440.0	195	0.027751239279277654	500000	0.02836813577210629	true	0.02898503226493493	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1	Class0	Utilization	61440.0	190	0.01500069628871924	500000	0.01542874755912273	true	0.01585679882952622	61440.0	190	0.016667440320799146	500000	0.017143052843469706	true	0.017618665366140266	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1	Class1	Utilization	87040.0	4460	0.009686790375228892	500000	0.009910230272307268	true	0.010133670169385644	61440.0	200	0.01076472259026085	500000	0.011050373393894293	true	0.011336024197527736	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2		Utilization	122880.0	220	0.024821350692013383	500000	0.025348096378441078	true	0.025874842064868772	81920.0	0	0.02467682651793587	500000	0.025352367153255336	true	0.026027907788574802	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2	Class0	Utilization	122880.0	1860	0.015122480225224753	500000	0.015491198965223605	true	0.015859917705222458	122880.0	1860	0.015122480225224753	500000	0.015491198965223605	true	0.015859917705222458	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2	Class1	Utilization	81920.0	10	0.009749786765481659	500000	0.00998901251232387	true	0.01022823825916608	81920.0	0	0.009743940312693673	500000	0.00998809084417547	true	0.010232241375657269	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1		Utilization	51200.0	340	0.02951243554813502	500000	0.030374704013487876	true	0.031236972478840733	51200.0	340	0.02951243554813502	500000	0.030374704013487876	true	0.031236972478840733	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1	Class1	Utilization	51200.0	340	0.02951243554813502	500000	0.030374704013487876	true	0.031236972478840733	51200.0	340	0.02951243554813502	500000	0.030374704013487876	true	0.031236972478840733	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2		Utilization	40960.0	0	0.030053554880459823	500000	0.03083829331772273	true	0.03162303175498563	40960.0	0	0.030053554880459823	500000	0.03083829331772273	true	0.03162303175498563	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2	Class1	Utilization	40960.0	0	0.030053554880459823	500000	0.03083829331772273	true	0.03162303175498563	40960.0	0	0.030053554880459823	500000	0.03083829331772273	true	0.03162303175498563	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 3		Utilization	102400.0	0	0.02934700506251956	500000	0.03012289162788014	true	0.030898778193240717	102400.0	0	0.02934700506251956	500000	0.03012289162788014	true	0.030898778193240717	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 3	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 3	Class1	Utilization	102400.0	0	0.02934700506251956	500000	0.03012289162788014	true	0.030898778193240717	102400.0	0	0.02934700506251956	500000	0.03012289162788014	true	0.030898778193240717	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01		0.03			System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01		0.03		Class0	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01		0.03		Class1	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 3		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 3	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-double	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 3	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01		0.03			System Response Time	40960.0	0	1.0403264634628806	500000	1.0596563931768714	true	1.0789863228908623	40960.0	0	1.0403264634628806	500000	1.0596563931768714	true	1.0789863228908623	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01		0.03		Class0	System Response Time	61440.0	5	0.9864797599803623	500000	1.0011406592042391	true	1.015801558428116	61440.0	5	0.9864797599803623	500000	1.0011406592042391	true	1.015801558428116	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01		0.03		Class1	System Response Time	56320.0	845	1.1886092636348302	500000	1.206125466876239	true	1.2236416701176476	56320.0	845	1.1886092636348302	500000	1.206125466876239	true	1.2236416701176476	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1		Utilization	81920.0	220	0.017809886364259116	500000	0.018123587883913068	true	0.01843728940356702	81920.0	220	0.0197887626269546	500000	0.020137319871014536	true	0.02048587711507447	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1	Class0	Utilization	61440.0	1905	0.015254424714591415	500000	0.015597290103819241	true	0.015940155493047066	61440.0	1905	0.016949360793990464	500000	0.017330322337576923	true	0.017711283881163383	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 1	Class1	Utilization	71680.0	530	0.002426936438270119	500000	0.002493187999385794	true	0.002559439560501469	71680.0	530	0.002696596042522354	500000	0.0027702088882064374	true	0.0028438217338905207	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2		Utilization	40960.0	10	0.017682254965120246	500000	0.018113534685342526	true	0.018544814405564807	40960.0	10	0.017682254965120246	500000	0.018113534685342526	true	0.018544814405564807	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2	Class0	Utilization	81920.0	10	0.015233625223728169	500000	0.01557453852125029	true	0.01591545181877241	81920.0	10	0.015233625223728169	500000	0.01557453852125029	true	0.01591545181877241	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Web Server 2	Class1	Utilization	61440.0	0	0.0024519573778758593	500000	0.0025238748826518047	true	0.00259579238742775	61440.0	0	0.0024519573778758593	500000	0.0025238748826518047	true	0.00259579238742775	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1		Utilization	61440.0	235	0.007325001638722953	500000	0.007501814488325525	true	0.0076786273379280965	61440.0	235	0.007325001638722953	500000	0.007501814488325525	true	0.0076786273379280965	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 1	Class1	Utilization	61440.0	235	0.007325001638722953	500000	0.007501814488325525	true	0.0076786273379280965	61440.0	235	0.007325001638722953	500000	0.007501814488325525	true	0.0076786273379280965	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2		Utilization	51200.0	455	0.0073463852245846195	500000	0.007535243704458633	true	0.007724102184332647	51200.0	455	0.0073463852245846195	500000	0.007535243704458633	true	0.007724102184332647	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class1-0.2-half	Web Server 1	ChangeNumberServersM1	0.01	station	0.03	Disk 2	Class1	Utilization	51200.0	455	0.0073463852245846195	500000	0.007535243704458633	true	0.007724102184332647	51200.0	455	0.0073463852245846195	500000	0.007535243704458633	true	0.007724102184332647	false
